False;text;is_retweet;original_author;time;in_reply_to_screen_name;is_quote_status;retweet_count;favorite_count;source_url;truncated;hasHashtag;TweetID
True;“What is the other side offering? Unfortunately, it’s the same old trickle-down economics that failed us before.” —Hillary;False;;20160503192934;;False;558;1215;https://about.twitter.com/products/tweetdeck;False;False;4278
True;"“Drug abuse, alcohol abuse and suicide are all on the rise across Appalachia.” —Hillary

Her plan to address it: https://t.co/BE0OUgpvpV";False;;20160503192600;;False;460;800;https://about.twitter.com/products/tweetdeck;False;False;4279
True;Revitalizing Appalachia means investing in education and training—from pre-K to college to vocational and retraining programs.;False;;20160503192149;;False;514;1286;https://about.twitter.com/products/tweetdeck;False;False;4280
True;"“Having a good job is about so much more than getting a paycheck. 

It’s about dignity and a sense of purpose."" —Hillary";False;;20160503191814;;False;863;2064;https://about.twitter.com/products/tweetdeck;False;False;4281
True;We’ll create more good-paying jobs by investing in locally-driven projects and infrastructure improvements. https://t.co/nW2JqXGZT9;False;;20160503191050;;False;420;868;https://about.twitter.com/products/tweetdeck;False;False;4282
True;“Even if people don’t vote for me in November, I’m going to be for them and for you every single day.” https://t.co/PpHOgsErpy;False;;20160503190718;;False;1219;3846;https://about.twitter.com/products/tweetdeck;False;False;4283
True;“There’s no question that the workers of Appalachia made America more prosperous and secure, and that legacy should be honored.” —Hillary;False;;20160503190215;;False;475;1183;https://about.twitter.com/products/tweetdeck;False;False;4284
True;Watch live: Hillary’s speaking in Ohio on her plans to create jobs and grow our economy: https://t.co/GhQSsnQVdC https://t.co/vP08a4W0SR;False;;20160503185533;;False;430;941;https://about.twitter.com/products/tweetdeck;False;False;4285
False;"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/TI27thMZEI";False;;20160503182903;;False;5114;13140;http://twitter.com/download/iphone;False;True;4286
True;Live in Indiana? Go vote: Hillary needs you. Text WHERE to 47246 to find your polling place. https://t.co/sZqWV6DCfn;False;;20160503165756;;False;979;1978;https://about.twitter.com/products/tweetdeck;False;False;4287
False;"Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump 
https://t.co/DT9WkYAGEK";False;;20160503165010;;False;5130;12294;http://twitter.com/download/iphone;False;True;4288
True;"What kind of president would Leslie Knope be?
 
""Full speed ahead!""
https://t.co/p3Y7ww5z6i";False;;20160503161253;;False;1391;3023;http://twitter.com;False;False;4289
True;Let's act on coal miner safety so people like Don Blankenship are held accountable for blatantly disregarding it. https://t.co/eyXdXpvTuH;False;;20160503153230;;True;779;1380;https://about.twitter.com/products/tweetdeck;False;False;4290
False;"Thank you America! #Trump2016 
https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0";False;;20160503153151;;False;3888;11253;http://twitter.com/download/iphone;False;True;4291
False;"MAKE AMERICA GREAT AGAIN! 
#Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ";False;;20160503152133;;False;4009;12340;http://twitter.com/download/iphone;False;True;4292
False;"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/MBgGXSYluW
https://t.co/YPwDZ8Irch";False;;20160503142218;;False;3142;8951;http://twitter.com/download/iphone;False;True;4293
True;Hoosiers, head to the polls today. RT this if you’re voting for Hillary. https://t.co/1CClTdef0F;False;;20160503130023;;False;1455;3449;https://about.twitter.com/products/tweetdeck;False;False;4294
False;"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump
https://t.co/nMqeKxccv6";False;;20160503112358;;False;4416;12224;http://twitter.com/download/iphone;False;True;4295
False;"Thank you South Bend, Indiana! Everyone get out &amp; #VoteTrump tomorrow! #INPrimary 
https://t.co/rj11BPzqDI https://t.co/xEBlvGrny1";False;;20160503021122;;False;4151;12700;http://twitter.com/download/iphone;False;True;4296
True;"When it comes to love and kindness, @AndraDayMusic puts it best.
https://t.co/tN1crd3QbP";False;;20160503020611;;False;863;1906;http://twitter.com;False;False;4297
True;"We can't let all the progress we've made under @POTUS be torn away by Donald Trump.

Let's move forward—together.
https://t.co/iROC5OYjN7";False;;20160502233700;;False;1575;3566;http://twitter.com;False;False;4298
False;Will be in South Bend, Indiana in a short while -- big rally! See you soon!;False;;20160502222406;;False;2698;10537;http://twitter.com/download/iphone;False;False;4299
False;Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary;False;;20160502215636;;False;2481;8435;http://twitter.com/download/iphone;False;True;4300
False;"THANK YOU AMERICA!
#MakeAmericaGreatAgain https://t.co/PvhGP2HmbN";False;;20160502215017;;False;4443;12743;http://twitter.com/download/iphone;False;True;4301
False;Donald Trump Jr. On The Record: Why Trump International Hotels And Residences Are Still Winning via @forbes https://t.co/ssSLqNAKhM;True;DonaldJTrumpJr;20160502214759;;False;2243;7278;http://twitter.com/download/iphone;False;False;4302
False;"Thank you Carmel, Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG";False;;20160502214254;;False;2950;9606;http://twitter.com/download/iphone;False;True;4303
True;"When we stand together against the other side's hateful words, we all rise.
https://t.co/UagcfYANnR";False;;20160502200037;;False;1272;2740;http://twitter.com;False;False;4304
False;Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O;False;;20160502195755;;False;10697;26558;http://twitter.com/download/iphone;False;True;4305
True;In Indiana, Hillary Clinton is taking on the state's new, restrictive abortion law. https://t.co/SFMlDOlJfX;True;TheBriefing2016;20160502190019;;False;729;1317;https://about.twitter.com/products/tweetdeck;False;False;4306
True;Paid family leave isn't a luxury. Families shouldn't have to choose between eating and caring for loved ones. https://t.co/CL68bNz1Af;False;;20160502164718;;True;1201;2702;https://about.twitter.com/products/tweetdeck;False;False;4307
False;"I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016
#MakeAmericaGreatAgain https://t.co/HtwD1FGn9e";False;;20160502161614;;False;11395;28293;http://twitter.com/download/iphone;False;True;4308
False;I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!;False;;20160502142751;;False;4218;16235;http://twitter.com/download/iphone;False;False;4309
False;Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!;False;;20160502140630;;False;10549;28533;http://twitter.com/download/android;False;False;4310
False;Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.;False;;20160502112102;;False;4940;15568;http://twitter.com/download/android;False;False;4311
False;"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!";False;;20160502111240;;False;5390;16110;http://twitter.com/download/android;False;False;4312
False;I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!;False;;20160502104259;;False;1705;7007;http://twitter.com/download/android;False;False;4313
True;Puerto Rico faces an economic crisis. Continued inaction from Congress is irresponsible. We should act now: https://t.co/Jfb1VABBly -H;False;;20160502030033;;False;1068;1770;https://about.twitter.com/products/tweetdeck;False;False;4314
True;"If we're going to build strong communities and help our kids succeed, we need to respect working parents.
https://t.co/eUjn6mGJC6";False;;20160502023112;;False;1214;2533;http://twitter.com;False;False;4315
True;After a long wait, the Republican-led Senate finally confirmed Roberta Jacobson as the new U.S. ambassador to Mexico https://t.co/cLTNc8kLct;True;Jorge_Silva;20160502012650;;False;282;646;http://twitter.com;False;False;4316
True;"""Let’s keep going together.
Let’s organize and mobilize.
Let’s make sure that love trumps hate."" —Hillary";False;;20160502005957;;False;1101;2776;https://about.twitter.com/products/tweetdeck;False;False;4317
True;"""We cannot let Barack Obama’s legacy fall into Donald Trump’s hands."" —Hillary";False;;20160502005507;;False;2324;5489;https://about.twitter.com/products/tweetdeck;False;False;4318
True;"""Systemic racism, inter-generational poverty, gun violence—these aren’t somebody else’s problems. These are our problems."" —Hillary";False;;20160502005201;;False;1490;3172;https://about.twitter.com/products/tweetdeck;False;False;4319
True;"Health care.
Education.
Criminal justice.
Equal pay.
Tackling racial injustice means tackling them all: https://t.co/8EsDQhjJgU";False;;20160502004745;;False;657;1655;https://about.twitter.com/products/tweetdeck;False;False;4320
True;We should be making it easier to vote, not harder. The attacks on voting rights have to end.;False;;20160502004427;;False;838;2172;https://about.twitter.com/products/tweetdeck;False;False;4321
True;“Something’s wrong when so many black parents are burying their children.” —Hillary https://t.co/Td78zygG7a;False;;20160502004008;;False;1549;2796;https://about.twitter.com/products/tweetdeck;False;False;4322
True;"""Something’s wrong when the median wealth for black families is just a tiny fraction of that for white families."" —Hillary";False;;20160502003754;;False;838;2289;https://about.twitter.com/products/tweetdeck;False;False;4323
True;"“Race still plays a significant role in determining who gets ahead in America and who gets left behind."" —Hillary";False;;20160502003546;;False;822;2128;https://about.twitter.com/products/tweetdeck;False;False;4324
True;“Let America ‘be that great strong land of love.’ That is more than poetry…that’s a prayer.” —Hillary quoting Langston Hughes;False;;20160502003057;;False;747;1796;https://about.twitter.com/products/tweetdeck;False;False;4325
True;Watch live: Hillary addresses the 61st annual @NAACP dinner in Detroit ? https://t.co/iKTdZahKdp;False;;20160502002138;;False;388;814;https://about.twitter.com/products/tweetdeck;False;False;4326
False;"Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary 
https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck";False;;20160501233717;;False;3911;11197;http://twitter.com/download/iphone;False;True;4327
False;"Thank you Fort Wayne, Indiana!
#Trump2016 #INPrimary https://t.co/mDGrmMmk5T";False;;20160501213105;;False;6033;17961;http://twitter.com/download/iphone;False;True;4328
False;"Thank you Terre Haute, Indiana!
#MakeAmericaGreatAgain https://t.co/O6ELhlae3h";False;;20160501212909;;False;3858;13734;http://twitter.com/download/iphone;False;True;4329
True;"This #APAHM, let's celebrate the tremendous contributions from Asian Americans &amp; Pacific Islanders to our country. https://t.co/QM2PQ07zWH";False;;20160501205750;;False;1294;3681;https://about.twitter.com/products/tweetdeck;False;True;4330
True;"""She’s battle tested, she’s got a dirty uniform, and that’s who you want fighting for your kids’ future.” https://t.co/tQx1xcF3ew";False;;20160501201635;;False;1254;2980;https://about.twitter.com/products/tweetdeck;False;False;4331
False;".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!";False;;20160501200616;;False;3732;12434;http://twitter.com/download/iphone;False;False;4332
True;@potus Nice job last night. Aunt Hillary approves. #WHCD -H;False;;20160501185229;POTUS;False;3054;7550;http://twitter.com/download/iphone;False;True;4333
True;"Teen pregnancy rate at all-time low. Despite Republican opposition, access to contraception &amp; sex education works. https://t.co/fkZY4zIARd";True;mayaharris_;20160501172708;;False;1003;1669;https://about.twitter.com/products/tweetdeck;False;False;4334
False;I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy! https://t.co/hDzdDpZiRx;False;;20160501162926;;False;3034;11825;http://twitter.com/download/iphone;False;True;4335
False;Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!;False;;20160501161045;;False;2819;10393;http://twitter.com/download/iphone;False;False;4336
False;I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?;False;;20160501154729;;False;4047;13416;http://twitter.com/download/iphone;False;False;4337
True;Donald Trump is closer than ever to clinching the GOP nomination. There's only one candidate who has more votes. https://t.co/LuVanujuKS;False;;20160501150312;;False;1641;3574;http://twitter.com;False;False;4338
True;"Raise the minimum wage.
Ensure paid leave.
Protect union rights.

If we want to raise incomes, we have to stand with workers. #MayDay";False;;20160501140042;;False;2214;5371;http://twitter.com;False;True;4339
False;Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX;False;;20160501135920;;False;6394;17104;http://twitter.com/download/iphone;False;True;4340
False;I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!;False;;20160501031035;;False;5636;17713;http://twitter.com/download/android;False;False;4341
True;If standing up for women is playing the #WomanCard... https://t.co/GySsJDludM;False;;20160501004828;;False;2114;6034;http://twitter.com/download/iphone;False;True;4342
False;Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!;False;;20160430233319;;False;2557;9856;http://twitter.com/download/android;False;False;4343
True;"The #WomanCard?

Fighting for women's rights is a card we'd play any day.
https://t.co/HWPpXei0xs";False;;20160430222807;;False;1622;3840;http://twitter.com;False;True;4344
False;"Trump locks down Delaware GOP delegates. #Trump2016 #MAGA 
https://t.co/sto7CYV1fw";False;;20160430205042;;False;4413;12058;http://twitter.com/download/iphone;False;True;4345
True;"There's a lot more that unites us than divides us.
https://t.co/DLS4wsovcL";False;;20160430183012;;False;1314;2765;http://twitter.com;False;False;4346
True;Touching @nytimes article on Muslim HS student winning prom queen after friends campaigned for her #LoveTrumpsHate https://t.co/PisacgcVJ3;True;jastengco;20160430174543;;False;631;1263;http://twitter.com;False;True;4347
False;The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN;False;;20160430172135;;False;8206;22625;http://twitter.com/download/android;False;False;4348
True;If you see a bully, stand up to him. https://t.co/qLDbRhK1W2;False;;20160430141932;;False;2258;4427;http://twitter.com;False;False;4349
False;"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!";False;;20160430133113;;False;12670;35464;http://twitter.com/download/android;False;False;4350
False;.@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!;False;;20160430030759;;False;2996;12757;http://twitter.com/download/android;False;False;4351
True;Lower wages! No paid family leave! Limited access to health care! Just some of the perks of your #WomanCard: https://t.co/sgUC4iiCXr;False;;20160430012526;;False;1666;3320;https://about.twitter.com/products/tweetdeck;False;True;4352
True;"Hillary Clinton calls Donald Trump's foreign policy views ""quite concerning"" #HillaryOnCNN https://t.co/8I3d5JlgDz https://t.co/2IhNCH4pAK";True;CNN;20160429225933;;False;837;1426;https://about.twitter.com/products/tweetdeck;False;True;4353
True;"Get your own #WomanCard*: https://t.co/3DgpQSy3qb

*does not include a 21% discount on your purchases. https://t.co/2xiRyOws5F";False;;20160429215831;;False;1211;2763;https://about.twitter.com/products/tweetdeck;False;True;4354
True;The Senate Veterans Affairs Committee did the right thing by not rolling back the post 9/11 GI Bill. https://t.co/xcdTupA3mk;True;jmurray20;20160429213015;;True;266;488;https://about.twitter.com/products/tweetdeck;False;False;4355
True;An entire deck of woman cards? Deal us in. https://t.co/W5AHQO70Br;False;;20160429202950;;False;771;1852;https://about.twitter.com/products/tweetdeck;False;False;4356
True;What can we do to fight the Zika threat? Hillary answers on @Quora: https://t.co/VrPhfFKxRI;False;;20160429184720;;False;497;943;https://about.twitter.com/products/tweetdeck;False;False;4357
False;We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!;False;;20160429182805;;False;12500;33102;http://twitter.com/download/android;False;False;4358
True;Presidential candidate @HillaryClinton: How can we stop the spread of the Zika virus? https://t.co/DnIKokn10X https://t.co/q5ZAZnU9b9;True;Quora;20160429165110;;False;353;563;http://twitter.com;False;False;4359
False;Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX;False;;20160429160446;;False;7793;20270;http://twitter.com/download/iphone;False;True;4360
True;"We can't afford a Trump presidency. This video will show you why. 

https://t.co/llO6ROwFuA";True;TheBriefing2016;20160429145826;;False;1192;1506;https://about.twitter.com/products/tweetdeck;False;False;4361
False;Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!;False;;20160429134649;;False;10283;26143;http://twitter.com/download/android;False;False;4362
True;"If you see bigotry, oppose it. If you see violence, condemn it. If you see a bully, stand up to him.
https://t.co/DGRScBIDnX";False;;20160429130711;;False;3004;5796;http://twitter.com;False;False;4363
False;Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!;False;;20160429112204;;False;5811;19013;http://twitter.com/download/android;False;False;4364
False;Thank you Costa Mesa, California! 31,000 people tonight with thousands turned away. I will be back! #Trump2016 https://t.co/4P0tzvZn0e;False;;20160429042409;;False;10203;31105;http://twitter.com/download/iphone;False;True;4365
False;"New York Yankees President, Randy Levine: 'End of the Republican Party' If Donald Trump Not Nominated.  
https://t.co/HEXBZeejBc";False;;20160429040834;;False;4296;11913;http://twitter.com/download/iphone;False;False;4366
True;I am here ???? for ???? @HillaryClinton's amazing Donald Trump faceswap snapchat story https://t.co/HRnO3TGojj;True;emgrundy;20160429031151;;False;773;1739;http://twitter.com;False;False;4367
True;Want one? Chip in now: https://t.co/7zG2HrebW3 #WomanCard https://t.co/tEnbvq5a9r;False;;20160429020712;;False;1151;2451;http://twitter.com/download/iphone;False;True;4368
True;"If fighting for women is ""playing the #WomanCard,"" what card is Trump playing?
https://t.co/PRoFKATQAE";False;;20160429011051;;False;1918;3648;http://twitter.com;False;True;4369
False;I will be interviewed on @foxandfriends with the legendary Coach Bobby Knight- tomorrow morning. Enjoy! #INDPrimary https://t.co/c9WVhfyMzs;False;;20160429004056;;False;3934;13689;http://twitter.com/download/iphone;False;True;4370
False;Seems out of touch w/ reality to announce a VP nominee before securing 1237 delegates. https://t.co/Hqx8MRyAjR https://t.co/xXDa4qJ5tP;True;newtgingrich;20160429003512;;False;5476;11761;http://twitter.com/download/iphone;False;False;4371
False;Carly Fiorina no lifeboat for a fast-sinking @tedcruz campaign https://t.co/nHhENzFBck via @bostonherald @realdonaldtrump @danscavino #Trump;True;AdrianaCohen16;20160429003222;;False;2205;5611;http://twitter.com/download/iphone;False;True;4372
True;Hate isn't an American value. https://t.co/lZJ8T0Xu3M;False;;20160429001403;;False;1937;4773;https://about.twitter.com/products/tweetdeck;False;False;4373
True;Fact: Donald Trump said women should be punished for seeking an abortion. https://t.co/DhqWE2LNEF;False;;20160428223151;;False;829;1409;https://about.twitter.com/products/tweetdeck;False;False;4374
True;Couldn't agree more, @PattyMurray. It's time for Republicans to address this threat: https://t.co/KjmWMDOgDl -H https://t.co/NTkJrVvMql;False;;20160428215012;;True;567;1154;https://about.twitter.com/products/tweetdeck;False;False;4375
False;"Thank you Evansville, Indiana! 
#MakeAmericaGreatAgain https://t.co/Fn8ClNjUtr";False;;20160428211826;;False;4485;12848;http://twitter.com/download/iphone;False;True;4376
True;#TBT to 2008 when Hillary helped make emergency contraception available over the counter: https://t.co/w1mvZrP1b8;False;;20160428210049;;False;956;2841;https://about.twitter.com/products/tweetdeck;False;True;4377
True;".@jimmyfallon: Does Donald Trump intimidate you?

Hillary: No. #TBT
https://t.co/mzRhO8uxmQ";False;;20160428191132;;False;2015;4443;http://twitter.com;False;True;4378
True;"Candidate Trump opposes equal pay, paid leave, and Planned Parenthood.

President Trump? Same.
https://t.co/H85Ud5jyOe";False;;20160428174630;;False;2087;3281;http://twitter.com;False;False;4379
True;Capt. Kristen Griest is about to become the Army's first female infantry officer. Well done. https://t.co/mGDDZ9bTfI -H;False;;20160428171259;;False;1073;2936;https://about.twitter.com/products/tweetdeck;False;False;4380
False;"Heading to rally with Bobby now! See you soon!
https://t.co/dWSSOEctZn";False;;20160428162309;;False;4673;14112;http://twitter.com;False;False;4381
False;So many false and phony T.V. commercials being broadcast in Indiana. Reminds me of Florida where thousands were put up-I won in a landslide!;False;;20160428132554;;False;5534;16647;http://twitter.com/download/android;False;False;4382
True;"""Everything I say, I'm going to do, folks."" —@realDonaldTrump
https://t.co/NFyovQpH8v";False;;20160428125730;;False;3195;4238;http://twitter.com;False;False;4383
False;I will be in Evansville, Indiana, with the great Bobby Knight (who last night endorsed me) at 12:00 this afternoon. See you there!;False;;20160428121437;;False;3739;12447;http://twitter.com/download/android;False;False;4384
False;Lyin' Ted Cruz, who can never beat Hillary Clinton and has NO path to victory, has chosen a V.P.candidate who failed badly in her own effort;False;;20160428113148;;False;5736;18958;http://twitter.com/download/android;False;False;4385
False;I will be interviewed on the @TODAYshow at 7:00 A.M. this morning. Enjoy!;False;;20160428104706;;False;1531;7478;http://twitter.com/download/android;False;False;4386
False;Thank you to all for the wonderful reviews of my foreign policy speech. I will soon be speaking in great detail on numerous other topics!;False;;20160428104135;;False;4511;16869;http://twitter.com/download/android;False;False;4387
False;"""@AnnetteJeanne: I cried when they said you made a clean sweep of all 5 states. I was SO HAPPY! I really adore you Mr. Trump, so much.""";False;;20160428040116;;False;2623;11151;http://twitter.com/download/android;False;False;4388
False;Getting the strong endorsement of the great coach, Bobby Knight, has been a highlight of my stay in Indiana. Big speech tomorrow with Bobby!;False;;20160428034952;;False;4420;16795;http://twitter.com/download/android;False;False;4389
False;I am in Indiana where we just had a great rally. Fantastic people! Staying at a Holiday Inn Express - new and clean, not bad!;False;;20160428031717;;False;5584;21922;http://twitter.com/download/android;False;False;4390
False;Thank you Laura!  https://t.co/C1GHUJazn0;False;;20160428015005;;True;3479;10792;http://twitter.com/download/iphone;False;False;4391
False;"Thank you for the endorsement, Coach Bobby Knight! I will never forget it!
https://t.co/FchYdKY4F8 https://t.co/MpRtRwv51u";False;;20160428014739;;False;5539;15846;http://twitter.com/download/iphone;False;False;4392
True;Let's go out and win this election. Join us: https://t.co/xrM5MOfLXl https://t.co/sMpvpv5lj7;True;HFA;20160428014525;;False;989;2306;https://about.twitter.com/products/tweetdeck;False;False;4393
True;"Turning away Muslims, pitting Americans against each other, inciting violence and chaos—these aren't our values.
https://t.co/6bJfM4KlzY";False;;20160428001428;;False;2658;4541;http://twitter.com;False;False;4394
True;The U.S. has 5% of the world's women but nearly 30% of its women prisoners. The consequences are devastating. https://t.co/9GPztYdNlF;False;;20160427225928;;False;875;1456;https://about.twitter.com/products/tweetdeck;False;False;4395
True;Yikes. https://t.co/iueuFgzGod;False;;20160427221514;;False;836;1660;https://about.twitter.com/products/tweetdeck;False;False;4396
False;"Join me on @greta- from Indianapolis, Indiana at 7pmE! Enjoy! #Trump2016 
https://t.co/gTyn8GLGil";False;;20160427221451;;False;2490;8326;http://twitter.com/download/iphone;False;True;4397
False;"An Honor to be in #Indiana w @realDonaldTrump @greta &amp; the legend, Bobby Knight! I like our secret weapon better!!! https://t.co/xYMKoC65PS";True;DonaldJTrumpJr;20160427220611;;False;4837;14767;http://twitter.com/download/iphone;False;True;4398
False;THANK YOU Connecticut, Delaware, Maryland, Pennsylvania, and Rhode Island! #MakeAmericaGreatAgain https://t.co/MGKh77wQt8;False;;20160427202225;;False;4818;15208;http://twitter.com/download/iphone;False;True;4399
True;Donald Trump's foreign policy isn't just offensive, it's dangerous. https://t.co/iueuFgzGod https://t.co/7GVc6ihQPc;False;;20160427200343;;False;1974;3405;https://about.twitter.com/products/tweetdeck;False;False;4400
True;"Trump has said we ""need unpredictability"" with nuclear weapons. Hillary's response:  https://t.co/WnukuRaquY https://t.co/4cH8pZUDz0";True;TheBriefing2016;20160427193131;;False;1127;1455;https://about.twitter.com/products/tweetdeck;False;False;4401
False;Agreed! https://t.co/biyldP3CIw;False;;20160427185108;;False;9572;20003;http://twitter.com/download/iphone;False;False;4402
True;So if fighting for women is playing the #WomanCard, well... https://t.co/wUuidf8qoj;False;;20160427185030;HillaryClinton;False;2847;6124;https://about.twitter.com/products/tweetdeck;False;True;4403
True;Trump's rhetoric is just the beginning. He's dismissed equal pay. Wouldn't support paid family leave. Would defund Planned Parenthood.;False;;20160427184435;HillaryClinton;False;921;1820;https://about.twitter.com/products/tweetdeck;False;False;4404
True;Women still face too many barriers—a president shouldn't be part of the problem. Comments like Trump's set us back.;False;;20160427183855;HillaryClinton;False;889;1680;https://about.twitter.com/products/tweetdeck;False;False;4405
False;Thank you Newt! https://t.co/FOh7qEnKUF;False;;20160427183537;;True;4860;13918;http://twitter.com/download/iphone;False;False;4406
True;They might make flashy headlines, but Trump's comments aren't a joke. Hillary can handle these attacks. Millions of women shouldn't have to.;False;;20160427183208;HillaryClinton;False;1029;1940;https://about.twitter.com/products/tweetdeck;False;False;4407
True;"Last night, the ""#womancard."" This morning, Trump said he ""hasn't recovered"" from Hillary's ""shouting."" Really? https://t.co/wOXffrFuN2";False;;20160427182604;HillaryClinton;False;1870;3476;https://about.twitter.com/products/tweetdeck;False;True;4408
True;After a week of reports that Trump would change his tone heading into the general election, once again he's letting his true colors show.;False;;20160427181943;;False;1478;3957;https://about.twitter.com/products/tweetdeck;False;False;4409
True;"Donald Trump has a lot of ideas about foreign policy. 

The problem is that they're bad. 

https://t.co/1oJRzpTHvn https://t.co/9uzagZGfxK";True;TheBriefing2016;20160427181314;;False;636;918;https://about.twitter.com/products/tweetdeck;False;False;4410
False;GREATEST FOREIGN POLICY SPEECH SINCE WASHINGTON'S FAREWELL ADDRESS.;True;AnnCoulter;20160427175748;;False;5198;13679;http://twitter.com/download/iphone;False;False;4411
False;Thanks Dave! https://t.co/NaPPQNjVi2;False;;20160427174635;;True;2501;9005;http://twitter.com/download/iphone;False;False;4412
False;Thanks! https://t.co/5jiSyvQiNj;False;;20160427174418;;True;2440;8716;http://twitter.com/download/iphone;False;False;4413
False;Thank you! WE will MAKE AMERICA GREAT AGAIN! https://t.co/aKxoD24IN9;False;;20160427173827;;True;3536;10986;http://twitter.com/download/iphone;False;False;4414
False;Thank you! https://t.co/aYbOob1kiT;False;;20160427173519;;True;2215;7888;http://twitter.com/download/iphone;False;False;4415
True;Donald Trump's anti-Muslim rhetoric goes against everything we stand for. https://t.co/w4lmEdMPAv;False;;20160427173050;;False;1326;3104;https://about.twitter.com/products/tweetdeck;False;False;4416
True;"Civil rights and voting rights.
Workers’ rights and women’s rights.

Let's defend them all.
https://t.co/7oSXoIynpr";False;;20160427162249;;False;1253;2571;http://twitter.com;False;False;4417
True;Mass incarceration's impact on women and their families doesn't get the attention it deserves. -Hillary #ImWithHer https://t.co/sPxRHfpzm7;True;mayaharris_;20160427150221;;False;386;703;https://about.twitter.com/products/tweetdeck;False;True;4418
True;"Fighting for women's health care, equal pay, and paid leave.
Or as Donald Trump says, playing the ""woman's card.""
https://t.co/Ask6loAOFO";False;;20160427142900;;False;2845;5296;http://twitter.com;False;False;4419
True;Our fact-finding trip to Puerto Rico made it clear: We need emergency funding to fight Zika. Tell Congress to act: https://t.co/7O5r7WiDk7;True;Ann_OLeary;20160427140916;;False;309;543;https://about.twitter.com/products/tweetdeck;False;False;4420
True;"""That is how progress gets made: We have to be both dreamers and doers."" —Hillary last night in PA https://t.co/F03zCH304S";False;;20160427130343;;False;1747;4068;https://about.twitter.com/products/tweetdeck;False;False;4421
True;"Caught your speech, @realDonaldTrump. About that ""woman's card""...
https://t.co/kKaHWISchy";False;;20160427035421;;False;5261;9636;http://twitter.com;False;False;4422
True;"Imagine a tomorrow where hard work is honored, families are supported, communities are strong, and love trumps hate.
https://t.co/PaSVdd4MH6";False;;20160427030648;;False;1679;3720;http://twitter.com;False;False;4423
True;Thank you, Connecticut. https://t.co/dEF36fIGyu;False;;20160427023728;;False;1675;4568;https://about.twitter.com/products/tweetdeck;False;False;4424
True;Text IMWITHHER to 47246 to tell Hillary you've got her back. https://t.co/AH3mpkZsSs;False;;20160427015214;;False;698;1912;https://about.twitter.com/products/tweetdeck;False;False;4425
True;Thanks to you, victory is in sight. Pitch in $1, and let's go win this nomination: https://t.co/CuTsRc8HKK;False;;20160427013928;;False;566;1463;https://about.twitter.com/products/tweetdeck;False;False;4426
True;"""Let’s go forward. Let’s win the nomination."" —Hillary https://t.co/NNXa1Us7rf https://t.co/U80iCEa3Fi";False;;20160427012816;;False;1167;2557;https://about.twitter.com/products/tweetdeck;False;False;4427
True;"""Imagine a tomorrow where...love trumps hate.” —Hillary";False;;20160427012630;;False;2168;4056;https://about.twitter.com/products/tweetdeck;False;False;4428
True;“Imagine a tomorrow where instead of building walls, we’re breaking down barriers.” —Hillary https://t.co/kqfIpgS6NV;False;;20160427012411;;False;1942;4570;https://about.twitter.com/products/tweetdeck;False;False;4429
